Team,Year,Actual_Win_Pct,Predicted_With_Coach,Predicted_Replacement,Coaching_WAR,Predicted_Impact,Prediction_Error_Coach,Prediction_Error_Replacement,WAR_SE,Primary_Coach,Combined_Coach,WAR_Percentile
SDG,2018,0.75,0.5793453,0.6000235,0.14997649192810059,-0.020678222,0.17065471410751343,0.14997649192810059,2.0391335215540014,Anthony Lynn,Anthony Lynn,90.65363469761759
RAM,1979,0.5625,0.4529588,0.41269687,0.14980313181877136,0.040261924,0.10954120755195618,0.14980313181877136,2.0391335215540014,Ray Malavasi,Ray Malavasi,90.59254734270006
NOR,1982,0.4444,0.3445566,0.29565418,0.14874582233428957,0.048902422,0.09984340014457704,0.14874582233428957,2.0391335215540014,Bum Phillips,Bum Phillips,90.53145998778253
NYJ,2010,0.6875,0.5704751,0.53911746,0.1483825445175171,0.031357646,0.11702489852905273,0.1483825445175171,2.0391335215540014,Rex Ryan,Rex Ryan,90.470372632865
CLT,2005,0.875,0.7848635,0.7276453,0.14735472202301025,0.057218194,0.09013652801513672,0.14735472202301025,2.0391335215540014,Tony Dungy,Tony Dungy,90.40928527794746
CRD,2020,0.5,0.34002027,0.3532354,0.1467646062374115,-0.013215125,0.15997973084449768,0.1467646062374115,2.0391335215540014,Kliff Kingsbury,Kliff Kingsbury,90.34819792302994
NOR,2017,0.6875,0.5750098,0.5408223,0.1466776728630066,0.034187496,0.11249017715454102,0.1466776728630066,2.0391335215540014,Sean Payton,Sean Payton,90.28711056811241
DEN,1984,0.8125,0.67327136,0.6661743,0.1463257074356079,0.0070970654,0.13922864198684692,0.1463257074356079,2.0391335215540014,Dan Reeves,Dan Reeves,90.22602321319488
OTI,2018,0.5625,0.4916139,0.4165225,0.14597749710083008,0.07509139,0.07088610529899597,0.14597749710083008,2.0391335215540014,Mike Vrabel,Mike Vrabel,90.16493585827735
OTI,1987,0.6,0.45788208,0.45411986,0.14588013887405393,0.0037622154,0.14211792349815366,0.14588013887405393,2.0391335215540014,Jerry Glanville,Jerry Glanville,90.10384850335981
SFO,1984,0.9375,0.82380074,0.791642,0.14585798978805542,0.032158732,0.11369925737380981,0.14585798978805542,2.0391335215540014,Bill Walsh,Bill Walsh,90.04276114844228
RAV,2021,0.4706,0.39243606,0.32476223,0.145837774848938,0.06767383,0.07816394267082216,0.145837774848938,2.0391335215540014,John Harbaugh,John Harbaugh,89.98167379352473
SFO,2011,0.8125,0.70326036,0.6669238,0.14557617902755737,0.03633654,0.10923963785171509,0.14557617902755737,2.0391335215540014,Jim Harbaugh,Jim Harbaugh,89.9205864386072
RAM,2002,0.4375,0.3208099,0.2920161,0.14548391103744507,0.028793812,0.11669009923934937,0.14548391103744507,2.0391335215540014,Mike Martz,Mike Martz,89.85949908368967
SEA,2020,0.75,0.64243215,0.6047064,0.14529359340667725,0.037725747,0.10756784677505493,0.14529359340667725,2.0391335215540014,Pete Carroll,Pete Carroll,89.79841172877214
GNB,1997,0.8125,0.7248772,0.6672431,0.1452568769454956,0.057634056,0.08762282133102417,0.1452568769454956,2.0391335215540014,Mike Holmgren,Mike Holmgren,89.7373243738546
OTI,2020,0.6875,0.6123253,0.5424833,0.14501667022705078,0.06984198,0.07517468929290771,0.14501667022705078,2.0391335215540014,Mike Vrabel,Mike Vrabel,89.67623701893707
DEN,1975,0.4286,0.32961872,0.2840974,0.1445025967121124,0.04552132,0.0989812777996063,0.1445025967121124,2.0391335215540014,John Ralston,John Ralston,89.61514966401954
MIA,1975,0.7143,0.6477303,0.5717228,0.14257719449996953,0.076007485,0.06656970911026006,0.14257719449996953,2.0391335215540014,Don Shula,Don Shula,89.55406230910201
PIT,2016,0.6875,0.59013695,0.54560715,0.14189285039901733,0.044529796,0.09736305475234985,0.14189285039901733,2.0391335215540014,Mike Tomlin,Mike Tomlin,89.49297495418448
CIN,1986,0.625,0.50433433,0.48366088,0.14133912324905396,0.020673454,0.12066566944122314,0.14133912324905396,2.0391335215540014,Sam Wyche,Sam Wyche,89.43188759926696
BUF,1999,0.6875,0.55513823,0.54651016,0.14098984003067017,0.00862807,0.1323617696762085,0.14098984003067017,2.0391335215540014,Wade Phillips,Wade Phillips,89.37080024434943
MIN,2024,0.8235,0.7185742,0.68269473,0.14080526685714723,0.035879493,0.10492577409744264,0.14080526685714723,2.0391335215540014,Kevin O'Connell,Kevin O'Connell,89.30971288943189
SDG,1977,0.5,0.366045,0.35938343,0.14061656594276428,0.006661564,0.1339550018310547,0.14061656594276428,2.0391335215540014,Tommy Prothro,Tommy Prothro,89.24862553451436
CLE,2007,0.625,0.46460265,0.4844152,0.140584796667099,-0.019812554,0.16039735078811646,0.140584796667099,2.0391335215540014,Romeo Crennel,Romeo Crennel,89.18753817959683
CAR,2008,0.75,0.6208115,0.6097037,0.14029628038406372,0.011107802,0.12918847799301147,0.14029628038406372,2.0391335215540014,John Fox,John Fox,89.1264508246793
SEA,1984,0.75,0.6289151,0.61046886,0.13953113555908203,0.018446207,0.12108492851257324,0.13953113555908203,2.0391335215540014,Chuck Knox,Chuck Knox,89.06536346976176
DAL,1979,0.6875,0.61163,0.54800606,0.1394939422607422,0.063623965,0.07586997747421265,0.1394939422607422,2.0391335215540014,Tom Landry,Tom Landry,89.00427611484423
DEN,1979,0.625,0.48705143,0.48621264,0.13878735899925232,0.00083878636,0.13794857263565063,0.13878735899925232,2.0391335215540014,Red Miller,Red Miller,88.9431887599267
GNB,1992,0.5625,0.45686692,0.42406288,0.13843712210655212,0.032804042,0.10563308000564575,0.13843712210655212,2.0391335215540014,Mike Holmgren,Mike Holmgren,88.88210140500917
GNB,2020,0.8125,0.72648996,0.6742043,0.1382957100868225,0.05228567,0.08601003885269165,0.1382957100868225,2.0391335215540014,Matt LaFleur,Matt LaFleur,88.82101405009163
NWE,1976,0.7857,0.70889246,0.6478121,0.13788787193298335,0.061080337,0.0768075353622436,0.13788787193298335,2.0391335215540014,Chuck Fairbanks,Chuck Fairbanks,88.7599266951741
CLT,2013,0.6875,0.55879354,0.5497314,0.13776862621307373,0.009062171,0.1287064552307129,0.13776862621307373,2.0391335215540014,Chuck Pagano,Chuck Pagano,88.69883934025657
RAM,1984,0.625,0.5254221,0.48759243,0.1374075710773468,0.037829667,0.0995779037475586,0.1374075710773468,2.0391335215540014,John Robinson,John Robinson,88.63775198533904
CRD,2015,0.8125,0.7380719,0.67549914,0.13700085878372192,0.06257278,0.07442808151245117,0.13700085878372192,2.0391335215540014,Bruce Arians,Bruce Arians,88.5766646304215
NOR,2019,0.8125,0.6922298,0.6762967,0.13620328903198242,0.015933096,0.12027019262313843,0.13620328903198242,2.0391335215540014,Sean Payton,Sean Payton,88.51557727550397
MIA,1977,0.7143,0.6424132,0.57863116,0.13566883735656743,0.06378204,0.07188680105209355,0.13566883735656743,2.0391335215540014,Don Shula,Don Shula,88.45448992058644
NYJ,2019,0.4375,0.29929173,0.30189785,0.13560214638710022,-0.0026061237,0.138208270072937,0.13560214638710022,2.0391335215540014,Adam Gase,Adam Gase,88.39340256566891
GNB,1982,0.6111,0.5505375,0.47565794,0.1354420600891113,0.07487959,0.06056247339248655,0.1354420600891113,2.0391335215540014,Bart Starr,Bart Starr,88.33231521075137
SDG,1999,0.5,0.39295313,0.36463076,0.13536924123764038,0.028322369,0.10704687237739563,0.13536924123764038,2.0391335215540014,Mike Riley,Mike Riley,88.27122785583384
CLT,2007,0.8125,0.7547135,0.6773043,0.13519567251205444,0.07740915,0.057786524295806885,0.13519567251205444,2.0391335215540014,Tony Dungy,Tony Dungy,88.21014050091631
MIN,2014,0.4375,0.28398633,0.30237812,0.1351218819618225,-0.018391788,0.15351366996765137,0.1351218819618225,2.0391335215540014,Mike Zimmer,Mike Zimmer,88.14905314599878
HTX,2012,0.75,0.62932444,0.6152273,0.13477271795272827,0.014097154,0.12067556381225586,0.13477271795272827,2.0391335215540014,Gary Kubiak,Gary Kubiak,88.08796579108125
GNB,2013,0.5312,0.39942032,0.3964504,0.13474959964752198,0.0029699206,0.1317796790122986,0.13474959964752198,2.0391335215540014,Mike McCarthy,Mike McCarthy,88.02687843616371
NOR,2010,0.6875,0.57869023,0.55331695,0.13418304920196533,0.02537328,0.10880976915359497,0.13418304920196533,2.0391335215540014,Sean Payton,Sean Payton,87.96579108124618
SDG,2007,0.6875,0.60478324,0.5538277,0.133672297000885,0.050955534,0.08271676301956177,0.133672297000885,2.0391335215540014,Norv Turner,Norv Turner,87.90470372632865
SFO,1991,0.625,0.5608088,0.492025,0.1329750120639801,0.06878379,0.06419122219085693,0.1329750120639801,2.0391335215540014,George Seifert,George Seifert,87.84361637141112
BUF,1996,0.625,0.5303914,0.49217498,0.13282501697540283,0.038216412,0.0946086049079895,0.13282501697540283,2.0391335215540014,Marv Levy,Marv Levy,87.78252901649358
DAL,1972,0.7143,0.62893337,0.58187205,0.13242795400619511,0.047061324,0.08536662988662724,0.13242795400619511,2.0391335215540014,Tom Landry,Tom Landry,87.72144166157605
MIN,1999,0.625,0.50019914,0.49272805,0.13227194547653198,0.0074710846,0.12480086088180542,0.13227194547653198,2.0391335215540014,Dennis Green,Dennis Green,87.66035430665852
PHI,2003,0.75,0.64086676,0.6178939,0.13210612535476685,0.022972882,0.10913324356079102,0.13210612535476685,2.0391335215540014,Andy Reid,Andy Reid,87.599266951741
CLT,1988,0.5625,0.4832484,0.4308698,0.13163021206855774,0.052378625,0.07925158739089966,0.13163021206855774,2.0391335215540014,Ron Meyer,Ron Meyer,87.53817959682347
CIN,2012,0.625,0.46662715,0.49339566,0.13160434365272522,-0.026768506,0.15837284922599792,0.13160434365272522,2.0391335215540014,Marvin Lewis,Marvin Lewis,87.47709224190594
SEA,2016,0.6562,0.54605144,0.5246726,0.13152737255096436,0.021378815,0.11014855737686158,0.13152737255096436,2.0391335215540014,Pete Carroll,Pete Carroll,87.41600488698839
KAN,2018,0.75,0.6746249,0.61888516,0.13111484050750732,0.05573976,0.07537508010864258,0.13111484050750732,2.0391335215540014,Andy Reid,Andy Reid,87.35491753207086
PIT,1978,0.875,0.8230328,0.7447629,0.13023710250854492,0.0782699,0.05196720361709595,0.13023710250854492,2.0391335215540014,Chuck Noll,Chuck Noll,87.29383017715332
RAV,2006,0.8125,0.67898446,0.68375397,0.12874603271484375,-0.004769504,0.13351553678512573,0.12874603271484375,2.0391335215540014,Brian Billick,Brian Billick,87.23274282223579
NOR,1990,0.5,0.4166867,0.37169194,0.12830805778503418,0.04499477,0.08331328630447388,0.12830805778503418,2.0391335215540014,Jim Mora Sr,Jim Mora Sr,87.17165546731826
MIA,1973,0.8571,0.7858047,0.7290025,0.12809752426147458,0.056802213,0.0712953110694885,0.12809752426147458,2.0391335215540014,Don Shula,Don Shula,87.11056811240073
DAL,1984,0.5625,0.53006816,0.434491,0.12800899147987366,0.09557715,0.032431840896606445,0.12800899147987366,2.0391335215540014,Tom Landry,Tom Landry,87.0494807574832
MIN,1976,0.8214,0.7321289,0.69418025,0.12721974983215334,0.037948668,0.08927108182907106,0.12721974983215334,2.0391335215540014,Bud Grant,Bud Grant,86.98839340256566
RAM,2003,0.75,0.68997574,0.6228834,0.1271166205406189,0.06709236,0.060024261474609375,0.1271166205406189,2.0391335215540014,Mike Martz,Mike Martz,86.92730604764813
DEN,2014,0.75,0.63096297,0.6236319,0.12636810541152954,0.0073310733,0.11903703212738037,0.12636810541152954,2.0391335215540014,John Fox,John Fox,86.8662186927306
NYG,1990,0.8125,0.7488784,0.6869557,0.12554430961608887,0.06192273,0.06362158060073853,0.12554430961608887,2.0391335215540014,Bill Parcells,Bill Parcells,86.80513133781307
DAL,2020,0.375,0.26381814,0.24952292,0.12547707557678223,0.01429522,0.11118185520172119,0.12547707557678223,2.0391335215540014,Mike McCarthy,Mike McCarthy,86.74404398289553
NWE,1978,0.7333,0.6335056,0.60808116,0.12521883802413936,0.02542442,0.09979441719055171,0.12521883802413936,2.0391335215540014,Chuck Fairbanks,Chuck Fairbanks / Hank Bullough / Ron Erhardt,86.68295662797802
DEN,1980,0.5,0.36386752,0.3747858,0.12521418929100037,-0.010918289,0.13613247871398926,0.12521418929100037,2.0391335215540014,Red Miller,Red Miller,86.62186927306048
ATL,2008,0.6875,0.54699236,0.56236964,0.12513035535812378,-0.015377283,0.14050763845443726,0.12513035535812378,2.0391335215540014,Mike Smith,Mike Smith,86.56078191814295
DEN,2012,0.8125,0.6997069,0.6876167,0.12488329410552979,0.012090206,0.11279308795928955,0.12488329410552979,2.0391335215540014,John Fox,John Fox,86.49969456322542
CAR,2007,0.4375,0.34384203,0.31304175,0.12445825338363647,0.030800283,0.0936579704284668,0.12445825338363647,2.0391335215540014,John Fox,John Fox,86.43860720830789
RAV,2015,0.3125,0.23540156,0.18817706,0.12432293593883514,0.04722449,0.07709844410419464,0.12432293593883514,2.0391335215540014,John Harbaugh,John Harbaugh,86.37751985339035
MIA,2016,0.625,0.52990437,0.5010168,0.12398320436477661,0.02888757,0.09509563446044922,0.12398320436477661,2.0391335215540014,Adam Gase,Adam Gase,86.31643249847282
GNB,2017,0.4375,0.30230963,0.3140839,0.12341609597206116,-0.011774272,0.13519036769866943,0.12341609597206116,2.0391335215540014,Mike McCarthy,Mike McCarthy,86.25534514355529
NWE,1988,0.5625,0.4953248,0.43939844,0.12310156226158142,0.055926353,0.06717520952224731,0.12310156226158142,2.0391335215540014,Raymond Berry,Raymond Berry,86.19425778863776
DEN,2003,0.625,0.48322618,0.5020688,0.12293118238449097,-0.018842638,0.14177381992340088,0.12293118238449097,2.0391335215540014,Mike Shanahan,Mike Shanahan,86.13317043372022
CLE,1987,0.6667,0.6177305,0.54401785,0.12268214864730831,0.07371265,0.04896950168609615,0.12268214864730831,2.0391335215540014,Marty Schottenheimer,Marty Schottenheimer,86.07208307880269
SEA,2014,0.75,0.6329512,0.62748474,0.12251526117324829,0.005466461,0.11704879999160767,0.12251526117324829,2.0391335215540014,Pete Carroll,Pete Carroll,86.01099572388516
NYJ,1998,0.75,0.67932,0.6280475,0.12195247411727905,0.051272452,0.07068002223968506,0.12195247411727905,2.0391335215540014,Bill Parcells,Bill Parcells,85.94990836896763
MIN,2015,0.6875,0.57298183,0.5656114,0.12188857793807983,0.0073704123,0.1145181655883789,0.12188857793807983,2.0391335215540014,Mike Zimmer,Mike Zimmer,85.88882101405008
DAL,1976,0.7857,0.6916229,0.6640543,0.12164572544097896,0.027568638,0.09407708711624141,0.12164572544097896,2.0391335215540014,Tom Landry,Tom Landry,85.82773365913255
MIA,1980,0.5,0.4154388,0.37853107,0.1214689314365387,0.036907732,0.08456119894981384,0.1214689314365387,2.0391335215540014,Don Shula,Don Shula,85.76664630421503
ATL,2009,0.5625,0.48925388,0.44122556,0.1212744414806366,0.04802832,0.07324612140655518,0.1212744414806366,2.0391335215540014,Mike Smith,Mike Smith,85.7055589492975
RAM,2018,0.8125,0.7226492,0.6912272,0.12127280235290527,0.03142202,0.0898507833480835,0.12127280235290527,2.0391335215540014,Sean McVay,Sean McVay,85.64447159437997
KAN,2014,0.5625,0.49131468,0.44123006,0.12126994132995605,0.05008462,0.07118532061576843,0.12126994132995605,2.0391335215540014,Andy Reid,Andy Reid,85.58338423946243
PIT,2005,0.6875,0.63726217,0.5664761,0.12102389335632324,0.07078606,0.050237834453582764,0.12102389335632324,2.0391335215540014,Bill Cowher,Bill Cowher,85.5222968845449
MIN,2005,0.5625,0.41771728,0.4415418,0.12095820903778076,-0.023824513,0.14478272199630737,0.12095820903778076,2.0391335215540014,Mike Tice,Mike Tice,85.46120952962737
WAS,1972,0.7857,0.70675623,0.66487086,0.1208291418075561,0.041885376,0.0789437658309936,0.1208291418075561,2.0391335215540014,George Allen,George Allen,85.40012217470984
BUF,1973,0.6429,0.5071286,0.52260107,0.12029893198013308,-0.015472472,0.13577140369415286,0.12029893198013308,2.0391335215540014,Lou Saban,Lou Saban,85.3390348197923
PHI,2002,0.75,0.6613458,0.6297272,0.12027281522750854,0.031618595,0.08865422010421753,0.12027281522750854,2.0391335215540014,Andy Reid,Andy Reid,85.27794746487477
CIN,1975,0.7857,0.69104743,0.66571236,0.11998764343261714,0.025335073,0.0946525699615478,0.11998764343261714,2.0391335215540014,Paul Brown,Paul Brown,85.21686010995724
GNB,2007,0.8125,0.6531388,0.69268054,0.11981946229934692,-0.03954172,0.15936118364334106,0.11981946229934692,2.0391335215540014,Mike McCarthy,Mike McCarthy,85.1557727550397
CIN,2022,0.75,0.6286638,0.63039964,0.11960035562515259,-0.0017358661,0.12133622169494629,0.11960035562515259,2.0391335215540014,Zac Taylor,Zac Taylor,85.09468540012217
PIT,2020,0.75,0.69176155,0.6304002,0.11959981918334961,0.061361372,0.058238446712493896,0.11959981918334961,2.0391335215540014,Mike Tomlin,Mike Tomlin,85.03359804520464
CLT,2016,0.5,0.41407216,0.3804776,0.11952239274978638,0.03359455,0.08592784404754639,0.11952239274978638,2.0391335215540014,Chuck Pagano,Chuck Pagano,84.97251069028711
OTI,2000,0.8125,0.69921607,0.69316447,0.11933553218841553,0.0060516,0.11328393220901489,0.11933553218841553,2.0391335215540014,Jeff Fisher,Jeff Fisher,84.91142333536958
MIA,2010,0.4375,0.33801946,0.31817833,0.11932167410850525,0.019841135,0.099480539560318,0.11932167410850525,2.0391335215540014,Tony Sparano,Tony Sparano,84.85033598045206
NYJ,2013,0.5,0.3618962,0.38101795,0.11898204684257507,-0.019121766,0.13810381293296814,0.11898204684257507,2.0391335215540014,Rex Ryan,Rex Ryan,84.78924862553453
RAI,1990,0.75,0.6530962,0.63124007,0.11875993013381958,0.02185613,0.09690380096435547,0.11875993013381958,2.0391335215540014,Art Shell,Art Shell,84.72816127061698
NYJ,1971,0.4286,0.31010494,0.3100825,0.11851750478744505,2.2441149e-05,0.11849506363868711,0.11851750478744505,2.0391335215540014,Weeb Ewbank,Weeb Ewbank,84.66707391569945
DEN,2019,0.4375,0.2979519,0.3191787,0.11832129955291748,-0.021226794,0.13954809308052063,0.11832129955291748,2.0391335215540014,Vic Fangio,Vic Fangio,84.60598656078191
DEN,1992,0.5,0.3982089,0.38170224,0.1182977557182312,0.016506642,0.10179111361503601,0.1182977557182312,2.0391335215540014,Dan Reeves,Dan Reeves,84.54489920586438
MIN,1987,0.5333,0.4928694,0.41532075,0.1179792459487915,0.07754865,0.04043059306144714,0.1179792459487915,2.0391335215540014,Jerry Burns,Jerry Burns,84.48381185094685
JAX,1999,0.875,0.7748408,0.757134,0.11786597967147827,0.017706752,0.10015922784805298,0.11786597967147827,2.0391335215540014,Tom Coughlin,Tom Coughlin,84.42272449602932
RAI,2021,0.6,0.45037046,0.4822787,0.11772129535675047,-0.031908244,0.1496295392513275,0.11772129535675047,2.0391335215540014,Jon Gruden,Jon Gruden / Rich Bisaccia,84.36163714111179
MIN,2023,0.4118,0.32401383,0.29485324,0.11694675974845886,0.029160589,0.08778617076873779,0.11694675974845886,2.0391335215540014,Kevin O'Connell,Kevin O'Connell,84.30054978619425
MIA,1971,0.75,0.6688975,0.63341004,0.11658996343612671,0.035487473,0.08110249042510986,0.11658996343612671,2.0391335215540014,Don Shula,Don Shula,84.23946243127672
JAX,2010,0.5,0.39254504,0.38350862,0.11649137735366821,0.009036422,0.10745495557785034,0.11649137735366821,2.0391335215540014,Jack Del Rio,Jack Del Rio,84.17837507635919
DAL,1982,0.6667,0.6644548,0.55023783,0.1164621655464172,0.11421698,0.0022451822280883382,0.1164621655464172,2.0391335215540014,Tom Landry,Tom Landry,84.11728772144166
MIN,1970,0.8571,0.7563796,0.74106616,0.1160338421821594,0.0153134465,0.10072039566040036,0.1160338421821594,2.0391335215540014,Bud Grant,Bud Grant,84.05620036652412
CHI,1988,0.75,0.718665,0.6343964,0.11560362577438354,0.08426863,0.03133499622344971,0.11560362577438354,2.0391335215540014,Mike Ditka,Mike Ditka,83.99511301160659
RAI,1977,0.7857,0.75788933,0.6705724,0.11512759990692134,0.08731693,0.027810669612884475,0.11512759990692134,2.0391335215540014,John Madden,John Madden,83.93402565668907
MIN,2008,0.625,0.5235687,0.5102306,0.11476939916610718,0.013338089,0.10143131017684937,0.11476939916610718,2.0391335215540014,Brad Childress,Brad Childress,83.87293830177154
NWE,2008,0.6875,0.61578906,0.5727495,0.11475050449371338,0.04303956,0.07171094417572021,0.11475050449371338,2.0391335215540014,Bill Belichick,Bill Belichick,83.81185094685401
